TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Delta average,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Theta average,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Alpha average,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Beta average,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Gamma average,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,left/right brain coherence,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-07-30 14:42:00,2.263600093,0.7280623677,0.7916614487,1.254329091,1.25941325,1.116453594,-0.3348162383,0.3514849297,0.4944695243,0.4068979524,1.200358412,-0.114654853,0.3173730093,1.226489419,0.6573914968,0.8441250819,-0.193914658,-0.08727634763,0.9207452588,0.3709198338,0.295495414,-0.4104348485,-0.4737011597,0.7598364578,0.04279896587,921.5018315,796.1904762,788.5347985,791.7582418,-0.0699328898,779.2673993,-0.178772,0.014465,0.984802,-3.02063,-5.727234,-0.680389,1,1,1,1,1,10,
2021-07-30 14:42:01,2.263600093,0.4406981414,0.8103929615,0.9585571287,1.118312081,1.116453594,-0.3866393409,0.2638258662,0.2954060697,0.3222615472,1.200358412,-0.06689869082,0.4053357023,1.325583791,0.7160948036,0.8441250819,-0.2404604274,-0.1044768849,1.034859899,0.3835119171,0.295495414,-0.4694810322,-0.4913164734,0.7640290781,0.02468174661,815.1282051,782.0879121,810.2930403,823.992674,-0.04965493416,1164.468864,-0.213806,0.121887,0.997742,3.297272,0.897217,-3.065491,1,1,1,1,1,10,
2021-07-30 14:42:02,0.9577379218,0.1041158371,0.9745619972,0.772325798,0.7021853885,0.6340008705,0.04786496647,0.4198422802,0.5207177686,0.4056064714,1.356238816,0.2885905995,0.7563707958,1.622106651,1.005826715,0.7212034648,-0.1468195037,0.01249609504,0.9871570376,0.3935092734,0.4496139696,-0.3083826928,-0.2292744188,0.6909759974,0.1507332139,814.7252747,791.3553114,788.1318681,801.4285714,-0.1094507233,800.2197802,-0.175354,0.095276,1.002625,4.269257,-5.31601,-3.850555,1,1,1,1,1,10,
2021-07-30 14:42:03,1.609504402,0.05899582171,0.6869297823,0.2159651555,0.6428487904,1.044030896,-0.1383848179,0.2099688382,0.2754597503,0.3477686667,1.386225941,0.2268319121,0.5141895369,1.479078224,0.9015814035,0.6147939786,-0.1213128249,-0.01838395377,0.8065260439,0.320405811,0.3357926464,-0.3203233917,-0.2483351903,0.551865853,0.07974997936,798.2051282,807.4725275,792.5641026,811.9047619,-0.1025997092,721.2454212,-0.118103,0.09729,1.00531,2.078552,-1.158905,-2.205658,1,1,1,1,1,10,
2021-07-30 14:42:04,1.845206967,0.07363358921,0.5267540425,0.5733183226,0.7547282302,1.113722797,-0.2424179308,-0.09692289608,0.1978443417,0.2430565779,1.24592536,0.09207835496,0.1041077389,1.061558201,0.6259174136,0.5319724578,-0.2985640784,-0.1441589399,0.8654207933,0.2386675582,0.2743523707,-0.5747587217,-0.256587805,0.7956611588,0.05966675069,796.1904762,784.5054945,807.4725275,769.5970696,-0.08316909492,919.4871795,-0.044373,0.068054,1.023804,20.29953,-4.650574,-9.211426,1,1,1,1,1,10,
2021-07-30 14:42:05,1.496789301,0.5617915653,0.9422636311,1.007318957,1.002040864,0.8590574091,-0.213718933,0.02222362235,0.388876979,0.2641097694,1.327891501,0.02982275316,0.04006324844,1.10369504,0.6253681356,0.5970706206,-0.2588722821,-0.127980368,0.9659503846,0.2940420888,0.336817716,-0.6260742846,-0.2917881236,0.7770499574,0.04900131631,786.9230769,794.5787546,774.029304,785.3113553,-0.05572869563,782.4908425,-0.063782,0.11261,1.010437,4.770203,-1.809387,-2.564545,1,1,1,1,1,10,
2021-07-30 14:42:06,1.591925451,0.2718492786,0.5111313027,0.8280639788,0.8007425027,0.8410405128,-0.2887611869,0.2435611639,0.4824319496,0.3195681099,1.225422388,-0.09562704919,0.2522673371,1.050817091,0.6082199418,0.874712137,-0.1447828767,0.02226423526,0.9769399619,0.4322833644,0.3634809119,-0.52771433,-0.07289614646,0.7396034139,0.1256184623,729.7069597,797.3992674,792.967033,814.3223443,-0.04686563362,840.9157509,-0.0625,0.054688,1.012329,2.400055,-1.704712,-5.592651,1,1,1,1,1,10,
2021-07-30 14:42:07,1.862465762,-0.07485743259,0.6340692643,0.8144064055,0.8090209999,0.9617234084,-0.4798755771,0.2966420382,0.3433598847,0.2804624386,0.745695674,-0.1256402026,0.2537341391,0.7548971682,0.4071716947,1.049323926,-0.199415637,-0.0963979941,0.9627534642,0.4290659399,0.3660513677,-0.5458746928,-0.2087661038,0.8347816675,0.1115480596,836.0805861,799.8168498,793.7728938,794.5787546,-0.07638082161,1111.282051,-0.105835,0.078186,1.012207,1.278534,2.467346,3.005676,1,1,1,1,1,10,
2021-07-30 14:42:08,1.862465762,-0.1310688559,0.531889355,0.7817398347,0.761256524,0.9617234084,-0.345514565,0.1080630485,0.3190467524,0.2608296611,0.745695674,0.3911761899,0.2439965831,0.955443211,0.5840779145,1.049323926,-0.2076300292,-0.1341602623,0.925529207,0.4082657104,0.3660513677,-0.1696144407,-0.259677616,0.7719847246,0.1771860089,903.7728938,794.5787546,799.4139194,809.8901099,-0.04055136142,769.1941392,-0.11322,0.075195,1.010376,1.106567,0.478516,-1.001892,1,1,1,1,1,10,
2021-07-30 14:42:09,1.862465762,-0.2487442474,0.4276694101,0.1795400189,0.555232736,0.9617234084,-0.2293975299,0.1362701904,0.185414381,0.2635026125,0.745695674,0.391134026,-0.0321817334,0.8893068165,0.4984886958,1.049323926,-0.3277862885,-0.3564989192,0.8096577658,0.2936741211,0.3660513677,-0.3099173854,-0.5346918834,0.6334479099,0.03872250221,804.2490842,798.2051282,805.0549451,815.1282051,-0.0429696919,857.4358974,-0.098877,0.105469,1.019165,3.641205,-1.001892,-0.052338,1,1,1,1,1,10,
2021-07-30 14:42:10,1.611799805,-0.09137799594,0.2710941377,0.3718664754,0.5408456055,0.8096652782,-0.4355042825,0.02441104899,0.1120604148,0.1276581149,0.5588647983,-0.03850395141,0.1120353638,0.7733773548,0.3514433914,0.6373127312,-0.2943388899,-0.3719755321,0.6459103471,0.1542271641,0.1936126765,-0.6925427273,-0.416579219,0.6137434811,-0.07544144719,0,793.3699634,805.8608059,800.2197802,-0.1234254512,1000.47619,-0.044617,0.105652,1.024414,1.697235,-6.145935,4.598236,1,1,1,1,1,10,
2021-07-30 14:42:11,1.49941596,0.7479576226,0.7952719645,0.5900204246,0.908166493,0.8350538932,-0.01523667728,0.1027756908,0.1227023015,0.261323802,0.5401168648,0.1440735234,0.4031220476,0.7609605488,0.4620682462,0.6585005142,-0.1359564159,-0.1345086316,0.8674505498,0.3138715041,0.2049402621,-0.48762251,-0.4037237088,0.7336271123,0.01180528889,1016.593407,799.4139194,789.3406593,799.8168498,-0.1226053857,637.8388278,-0.064819,0.100952,1.003967,8.860016,-0.620575,-1.226196,1,4,1,1,1,10,
2021-07-30 14:42:12,1.49941596,0.2891566778,0.7754157366,0.1187271488,0.6706788808,0.8350538932,-0.1656069644,-0.02899089444,-0.1262466066,0.128552357,0.5401168648,0.05740637174,0.2285932431,0.5911665613,0.3543207603,0.6585005142,-0.1605017882,-0.2009991472,0.9418158572,0.309703859,0.2049402621,-0.3313319942,-0.3301293699,0.7675095655,0.07774711588,825.2014652,790.5494505,796.1904762,801.8315018,-0.1253267143,854.6153846,-0.062134,0.081726,1.00238,1.353302,-2.31781,-3.865509,1,1,1,1,1,10,
2021-07-30 14:42:13,1.619753858,0.1016410046,0.3858694603,0.06316690723,0.5426078076,1.305768794,-0.4265573282,-0.1186670261,-0.1125364728,0.1620019918,0.9840880065,-0.05802954997,0.07830710087,0.6565013621,0.4152167299,0.6325198675,-0.1428398705,-0.2204350921,0.841387322,0.2776580567,0.257310457,-0.5400684333,-0.3238230367,0.6456652682,0.009771063798,8.461538462,794.5787546,794.1758242,769.1941392,-0.1041609236,1159.6337,-0.063965,0.104797,1.022644,3.611298,-0.747681,1.084137,1,1,1,1,1,10,
2021-07-30 14:42:14,1.619753858,0.001133275629,0.2627820878,0.9419472103,0.706404108,1.305768794,-0.1445030641,-0.0889356422,-0.1649163478,0.226853435,0.9840880065,-0.1830531381,0.05898261102,0.6288576052,0.3722187711,0.6325198675,-0.131440301,-0.1279602931,0.9428512345,0.328992627,0.257310457,-0.4621754924,-0.06661780838,0.88681867,0.1538339566,178.4981685,797.8021978,790.5494505,805.0549451,-0.06781733234,596.3369963,-0.066956,0.08667,1.014954,3.155212,-2.168274,-0.852356,1,4,1,1,1,10,
2021-07-30 14:42:15,1.619753858,-0.2013966662,0.1446205811,0.9649944743,0.6319930618,1.305768794,-0.255348851,-0.2230754356,0.1933169416,0.2551653623,0.9840880065,-0.1190892998,0.1003265503,0.8410746296,0.4515999716,0.6325198675,0.02270177055,-0.05659542757,0.8478136396,0.3616099625,0.257310457,-0.5252400005,0.0007913849688,0.8579950783,0.1477142299,963.8095238,797.3992674,792.1611722,810.2930403,-0.05855584382,688.6080586,-0.108276,0.045471,1.022095,2.385101,-3.072968,-1.906586,1,2,1,1,1,10,
2021-07-30 14:42:16,1.619753858,-0.1349500821,0.6146329297,0.768315044,0.7169379375,1.305768794,-0.5254094704,0.03876632695,0.2786213422,0.2744367482,0.9840880065,-0.1267694825,0.1350105171,1.120984487,0.5283283819,0.6325198675,0.02281003,-0.1676964,0.8374221413,0.3312639097,0.257310457,-0.626858953,-0.3404607231,0.5718375614,-0.03454291442,848.974359,796.5934066,799.8168498,810.6959707,-0.02662128789,973.8827839,-0.087158,0.069214,1.00946,2.063599,0.35141,-2.041168,1,1,1,1,1,10,
2021-07-30 14:42:17,1.765486063,-0.1019536962,0.5939299367,0.648568926,0.7265078074,1.026173746,-0.3701313428,0.04309485158,0.2081697922,0.2268267619,1.079062443,-0.04026759752,0.2575950449,1.099646561,0.5990091128,0.6308575033,-0.04783512342,-0.1537005448,0.7837640523,0.3032714718,0.2943273042,-0.609809554,-0.401499129,0.7258640482,0.002220667351,831.6483516,795.3846154,804.6520147,796.996337,-0.02311697958,722.8571429,-0.083313,0.073059,1.01532,2.100983,-1.786957,0.897217,1,1,1,1,1,10,
2021-07-30 14:42:18,1.320027319,-0.08235089405,0.1978561616,0.1924153451,0.406986983,0.793554794,-0.08823456407,-0.009333988343,0.2386419325,0.2336570435,1.132811318,0.1894290354,0.4788584958,0.9777408733,0.6947099306,0.5963784864,-0.2808256902,-0.3097131954,0.9072950866,0.2282836718,0.2179259042,-0.7075917966,-0.5508728387,0.7096908142,-0.08271197922,786.9230769,792.967033,795.3846154,808.6813187,-0.009880461969,1021.025641,-0.060425,0.042664,1.013611,0.613098,-3.760834,-0.059814,1,1,1,1,1,10,
2021-07-30 14:42:19,1.392065123,-0.02641221997,0.3440869585,0.1427176378,0.4631143749,0.802146688,-0.1225906182,0.0588485763,0.1586786982,0.2242708361,1.092332798,0.2060976955,0.4567658531,1.028921468,0.6960294537,0.6395293911,-0.2077372398,-0.1836125875,0.7767223974,0.2562254903,0.3019248088,-0.4146296928,-0.4338875709,0.4697964526,-0.01919900059,817.1428571,794.5787546,794.5787546,805.0549451,0.01088260219,973.4798535,-0.033081,0.102417,1.016296,9.151611,-1.921539,-14.624634,1,1,1,1,1,10,
2021-07-30 14:42:20,1.197645723,-0.2004888557,0.5490394835,0.7331051735,0.5698253812,0.8890645297,-0.1549963698,-0.0560471554,0.2738322172,0.2379633054,1.182353312,0.1755104144,0.2517388421,0.6748691222,0.5711179227,0.6011323179,-0.1879736263,-0.07719835108,0.8913617198,0.3068305151,0.3757644537,-0.4117014592,-0.3643204013,0.5423110651,0.0355134146,828.021978,803.4432234,798.2051282,816.7399267,0.005250573719,840.5128205,-0.028503,0.095337,1.010376,6.22818,-6.04126,2.347717,1,1,1,1,1,10,
2021-07-30 14:42:21,1.210111136,-0.283206676,0.4551346214,0.6411125059,0.5057878968,0.7719527705,-0.1350619308,-0.1202226317,0.1487866191,0.1663637068,1.239407225,0.4044890563,0.1747474241,0.7980702852,0.6541784977,0.7115542547,-0.1854101231,-0.146381266,0.9101509038,0.3224784423,0.5561477105,-0.213198888,-0.2260798382,0.5524916768,0.1673401653,769.1941392,787.7289377,792.967033,790.952381,0.007274310021,765.1648352,-0.033752,0.062439,1.016479,4.665527,4.680481,-8.000183,1,1,1,1,1,10,
2021-07-30 14:42:22,1.737369361,0.01126746394,0.7554914233,1.282573443,0.9466754226,0.7044598157,-0.1485413582,-0.08754709279,0.2442505085,0.1781554683,1.240887291,0.3486147928,0.2731809077,0.8160757541,0.6696896863,0.681698388,-0.1173691654,-0.1138528191,0.8542422768,0.3261796701,0.4757745996,-0.1911883915,-0.1850019323,0.6314287897,0.1827532664,788.1318681,794.1758242,803.4432234,812.7106227,0.01049629771,880.8058608,-0.209106,0.120361,0.975281,6.273041,4.859924,1.59256,1,1,1,1,1,10,
2021-07-30 14:42:23,1.684210562,-0.3285388556,0.5368911617,0.9214309771,0.7034984612,0.6778547172,-0.3012738952,0.0464660267,0.1034766761,0.1316308812,0.8617172122,0.01431560883,-0.004685746202,0.6789737608,0.3875802089,0.5472138118,-0.2110617798,-0.118629076,0.9014909781,0.2797534835,0.4664228394,-0.4087954594,-0.2741339339,0.75636898,0.1349656065,835.6776557,799.8168498,796.5934066,794.1758242,0.0132750472,751.4652015,-0.268677,0.129395,0.957825,2.684174,-1.114044,0.732727,1,1,1,1,1,10,
2021-07-30 14:42:24,1.737259837,-0.3925465737,0.3211935634,0.3444455796,0.5025881015,0.713113745,-0.4096372111,-0.08080564221,0.001810597509,0.0561203723,0.8865708005,0.01283804959,-0.128830322,0.8158009875,0.3965948789,0.5838041714,-0.2649847742,-0.3320990145,0.8803616284,0.2167705028,0.4836677092,-0.6030000174,-0.5115172277,0.7401541433,0.02732615186,580.6227106,794.981685,788.9377289,807.8754579,0.06379664957,769.5970696,-0.285828,0.12207,0.95752,4.112244,-2.033691,-1.338348,1,1,1,1,1,10,
2021-07-30 14:42:25,1.901561369,-0.3464145266,0.5129402905,0.9265361085,0.7486558103,0.6895140823,-0.6338677086,-0.2171245786,0.1163081041,-0.01129252519,0.8559946671,0.08605367828,-0.1874925171,0.8272473223,0.3954507877,0.6486855712,-0.124701238,-0.08791150664,0.7878889608,0.3059904468,0.4634025285,-0.5541767779,-0.3509570362,0.5838726627,0.03553534429,958.5714286,801.4285714,794.1758242,809.0842491,0.04346987952,1034.725275,-0.276184,0.109009,0.962158,4.172058,-1.80191,0.149536,1,1,1,1,1,10,
2021-07-30 14:42:26,1.901561369,-0.374588949,0.8554920661,1.363110893,0.9363938449,0.6895140823,-0.384114316,-0.05740980861,0.310671899,0.1396654642,0.8559946671,-0.05416546144,-0.1519178961,0.8746359757,0.3811368213,0.6486855712,-0.2025299763,-0.02709517472,0.9223644253,0.3353562114,0.4634025285,-0.5873981289,-0.1434292466,0.6494267304,0.09550047086,848.1684982,792.967033,803.8461538,807.8754579,0.06240327417,760.7326007,-0.278992,0.113403,0.95813,4.403839,-1.809387,-0.710297,1,1,1,1,1,10,
2021-07-30 14:42:27,1.901561369,-0.2288200097,0.3736952852,0.834426987,0.7202159079,0.6895140823,-0.4602096375,-0.07040833455,0.3354097696,0.12357647,0.8559946671,0.07342911149,-0.05759708066,0.6912972314,0.3907809823,0.6486855712,-0.2195906826,-0.1810064238,0.7938992814,0.2604969365,0.4634025285,-0.5228522044,-0.1890091925,0.6448508868,0.09909800462,821.978022,794.5787546,796.996337,790.952381,0.05096211478,1005.311355,-0.299805,0.095886,0.96698,3.858032,1.069183,-0.927124,1,1,1,1,1,10,
2021-07-30 14:42:28,1.450298165,-0.2715203827,0.1253348722,0.7033660378,0.501869673,1.110749585,-0.501401038,-0.1162361278,0.2508016524,0.1859785178,0.9759817255,0.1178452031,0.1140028225,0.8239062933,0.5079340111,0.6716822724,-0.1277084326,-0.2333020068,0.8808000638,0.2978679742,0.1493933021,-0.6022707906,-0.2102791268,0.6476250453,-0.003882892488,827.6190476,802.6373626,791.3553114,795.3846154,0.02751895483,928.7545788,-0.298889,0.112854,0.963623,3.633728,0.508423,0.448608,1,1,1,1,1,10,
2021-07-30 14:42:29,1.501727253,-0.3207148376,-0.03342498492,0.6124909399,0.4400195925,0.9401069671,-0.4144370374,-0.3253358267,0.1854849121,0.09645475379,0.8639696138,0.07792667576,0.01649938787,0.9578348277,0.4790576263,0.4889596735,-0.2264044539,-0.03402965269,0.8246910841,0.2633041627,0.1787305112,-0.5080868868,-0.1925117711,0.6738023155,0.0379835422,811.5018315,801.025641,801.8315018,790.5494505,0.1229397514,757.9120879,-0.306274,0.075684,0.948547,4.351501,-1.390686,-3.603821,1,1,1,1,1,10,
2021-07-30 14:42:30,1.608458626,-0.3079060002,0.2577776317,0.6853182885,0.5609121366,0.7901648859,-0.3051260707,-0.05480588678,0.03843276482,0.1171664233,0.9178039167,-0.07622462902,-0.03312075751,1.046487687,0.4637365542,0.5733652903,-0.09251253112,-0.116644936,0.7608590726,0.2812667239,0.4393711879,-0.2539284008,-0.2746374562,0.5472956147,0.1145252364,782.8937729,796.5934066,808.6813187,818.3516484,0.1681756007,848.1684982,-0.375244,0.084778,0.966858,3.282318,1.884155,-1.203766,1,1,1,1,1,10,
2021-07-30 14:42:31,1.423411676,-0.23295687,0.2128553533,0.3350941219,0.4346010704,0.65916129,-0.2462740479,0.04323638133,0.3737894716,0.2074782738,1.012889098,-0.0265898075,0.2439545553,1.184078468,0.6035830784,0.4800535526,-0.02745378038,-0.118563688,0.7714274929,0.2763658943,0.4302259432,-0.2500008123,-0.3181685355,0.5271708962,0.09730687287,797.3992674,787.7289377,789.3406593,795.7875458,0.1622020724,868.3150183,-0.378967,0.108398,0.890808,3.521576,1.59256,-5.959015,1,1,1,1,1,10,
2021-07-30 14:42:32,1.230926513,-0.1193748637,0.1822709358,0.3941332306,0.4219889538,0.6708046265,-0.4169624651,0.060623564,0.3209139757,0.1588449253,1.340838358,0.1421759406,0.3937925814,1.052998636,0.7324513788,0.5609545321,-0.1474602296,-0.1495854526,0.6556215081,0.2298825895,0.2404663224,-0.4757513635,-0.4205432253,0.5353735447,-0.03011368044,785.7142857,790.5494505,786.5201465,794.981685,0.167405008,745.8241758,-0.446289,0.136597,0.896362,4.792633,2.400055,-0.822449,1,1,1,1,1,10,
2021-07-30 14:42:33,1.754726536,0.09477585831,0.8618448263,1.562795444,1.068535666,1.089894919,-0.2524567412,0.101519749,0.7375139905,0.4191179794,1.444853754,0.1682204651,0.3836049578,0.9579771414,0.7386640795,0.6217835561,-0.04717744492,-0.03646176054,0.5873260661,0.2813676042,0.1797836329,-0.4378680765,-0.3467747665,0.7597324879,0.03871831948,833.2600733,792.5641026,788.5347985,793.3699634,0.002449139034,909.4139194,-0.495483,0.164612,0.872559,4.867401,0.157013,-1.562653,1,1,1,1,1,10,
2021-07-30 14:42:34,1.700073605,0.1975474839,0.799811946,1.567679144,1.066278045,1.106795271,-0.5208089584,-0.01223792125,0.6753688903,0.3122793205,1.339951505,-0.01132101041,0.08114707726,1.032251336,0.610507227,0.6761467262,-0.1656703601,-0.08659879075,0.8004959015,0.3060933692,0.2607087426,-0.6707500478,-0.2932994337,0.7531029587,0.01244055495,809.0842491,799.010989,803.040293,790.5494505,0.08853599206,898.1318681,-0.507568,0.144348,0.865112,1.697235,-1.196289,-2.886047,1,1,1,1,1,10,
2021-07-30 14:42:35,0.6646249278,-0.2519033109,0.1644717579,0.4494505894,0.256660991,0.5623112975,-0.4285247183,-0.1132511342,0.0002742734548,0.00520242962,1.08661153,-0.01479381068,0.07111269074,0.8875615979,0.5076230019,0.6636066999,-0.2131492311,-0.1285350721,0.9089896945,0.3077280228,0.3083069309,-0.7458399302,-0.4649658316,0.7175871623,-0.04622791717,781.6849817,795.7875458,807.4725275,795.3846154,0.08196062128,701.9047619,-0.496521,0.119995,0.867065,0.934601,-3.192596,-0.276642,1,1,1,1,1,10,
2021-07-30 14:42:36,0.680246934,-0.1208114941,0.2783322493,0.5833614893,0.3552822946,0.4020492903,-0.5504562732,-0.07334211617,0.4651694417,0.06085508565,1.278262252,-0.2263567701,-0.06456536062,0.7748401612,0.4405450707,0.6809046376,-0.3321328813,-0.09355392233,0.9625109758,0.3044322024,0.3188383322,-0.5778322309,-0.2913126902,0.9436456042,0.09833475384,789.7435897,795.7875458,800.2197802,785.3113553,0.06977631771,971.8681319,-0.477051,0.085327,0.896118,2.347717,4.650574,-3.162689,1,1,1,1,1,10,
2021-07-30 14:42:37,0.7010368848,0.9365226961,1.165917475,1.020613082,0.9560225345,0.6670720413,-0.08196994265,0.434616176,0.94322211,0.4907350962,1.278262252,0.04452032755,0.254222696,0.7696556342,0.5866652275,0.7030025307,-0.3283055386,0.07666709215,0.9990787202,0.3626107011,0.1881871817,-0.5227155051,-0.140333913,1.177634051,0.1756929536,744.2124542,792.967033,799.4139194,787.3260073,0.07045813675,837.2893773,-0.46051,0.1203,0.882568,7.454376,-3.155212,-1.816864,1,1,1,1,1,10,
2021-07-30 14:42:38,0.7010368848,0.7822760199,1.020077436,1.493904346,0.9993236718,0.6670720413,0.1210003465,0.4072643241,1.313731996,0.6272671769,1.278262252,0.1430263378,0.4608013943,1.198805232,0.7702238042,0.7030025307,-0.1814828698,0.2748145385,0.8058246006,0.4005397,0.1881871817,-0.6733930479,0.009386517573,0.7958550121,0.08000891589,757.9120879,791.3553114,795.3846154,775.2380952,0.08346201235,751.0622711,-0.569336,0.103333,0.836182,1.831818,3.312225,-3.028107,1,1,1,1,1,10,
2021-07-30 14:42:39,0.7010368848,0.04754096531,0.8344782485,1.426557823,0.7524034805,0.6670720413,0.1069117047,0.3399450311,1.285711455,0.599910058,1.278262252,-0.3342490347,0.5232596899,1.198552736,0.6664564109,0.7030025307,-0.1766199569,0.05399728908,0.7666762323,0.3367640238,0.1881871817,-0.5342278867,-0.1249358997,0.7254231769,0.06361164307,793.3699634,797.3992674,801.4285714,783.6996337,0.07302466626,717.6190476,-0.454529,0.105896,0.895569,0.336456,-8.815155,0.284119,1,1,1,1,1,10,
2021-07-30 14:42:40,1.516452126,0.3238685572,1.009828413,1.257448301,1.026899349,1.308847515,-0.1039173937,0.4609264942,1.174400077,0.7100641731,1.293242281,-0.06909534212,0.4601290664,1.083217222,0.6918733067,0.538818568,-0.1913236726,-0.03610745647,0.5567885501,0.2170439973,0.6324168995,-0.4530386101,0.01820896459,0.5407840315,0.1845928213,793.7728938,790.5494505,808.2783883,789.7435897,0.06347369602,979.9267399,-0.334106,0.070374,0.957092,0.321503,-6.474915,1.315918,1,1,1,1,1,10,
2021-07-30 14:42:41,1.513329224,0.5471216715,0.6290379861,1.045957321,0.9338615506,0.9597495527,-0.3792884198,0.06343499011,0.8707493914,0.3786613786,1.29541285,-0.05677508501,0.1658285832,1.08964821,0.6235286397,0.6075168049,-0.1184655267,-0.1157850486,0.6237687718,0.2492587503,0.725062378,-0.2967739864,-0.1987272731,0.6034288428,0.2082474903,691.4285714,792.1611722,800.6227106,790.1465201,0.04174824194,748.6446886,-0.354126,0.098999,0.964172,1.338348,-0.897217,-2.071075,1,1,1,1,1,10,
2021-07-30 14:42:42,1.531451201,0.01595801143,0.2180143477,0.6888398037,0.6135658409,1.01734547,-0.1471793503,-0.08816999467,0.3900793547,0.29301887,0.9197534825,-0.141830076,0.06301603607,0.8538073971,0.4236867099,0.7281452832,0.041025449,-0.1659019168,0.7444227264,0.3369228855,0.8408134831,-0.1242240011,-0.1310085151,0.7566886102,0.3355673943,762.7472527,794.1758242,792.5641026,780.8791209,0.04431258483,1104.432234,-0.341125,0.063843,0.947632,4.650574,-2.422485,-0.665436,1,1,1,1,1,10,
2021-07-30 14:42:43,1.838249268,-0.3984015188,-0.1530132007,-0.04395212843,0.3107206049,0.7647721226,-0.0986923129,-0.2033351626,-0.1122882222,0.08761410622,0.8784184952,0.03593754885,-0.009721205002,0.8325398559,0.4342936737,0.6258141574,-0.09615123329,-0.2016493265,0.7675102614,0.2738809648,0.3018918482,-0.3548457078,-0.1663316415,0.7324686,0.1282957747,805.4578755,801.4285714,797.3992674,806.6666667,-0.05333002164,818.7545788,-0.342529,0.106934,0.946655,2.452393,-1.75705,-0.403748,1,1,1,1,1,10,
2021-07-30 14:42:44,2.007921373,-0.2549403553,0.1124295974,-0.04008202924,0.4563321464,0.7060514965,-0.2192149896,-0.1737567143,0.0236704383,0.08418755774,0.8871016508,0.0602943194,-0.0006730037082,0.757979361,0.4261755819,0.5211401836,-0.2920220915,-0.2337707784,0.7642793955,0.1899066773,0.4622699959,-0.4944024537,-0.2498303805,0.6403043202,0.08958537047,785.3113553,791.3553114,789.7435897,815.1282051,-0.0510043469,733.7362637,-0.333679,0.117615,0.951904,4.358978,-2.287903,-0.964508,1,1,1,1,1,10,
2021-07-30 14:42:45,2.232187344,-0.2648412336,0.1364728773,-0.08751255052,0.5040766093,0.7173697638,-0.5824743658,-0.1272026588,-0.08540483398,-0.01942802369,0.4188975452,-0.1481495649,-0.02092003241,0.5451482527,0.1987440501,0.5604687541,-0.1550593207,-0.202326602,0.7253033535,0.2320965462,0.4997913973,-0.394136658,-0.2428786961,0.5028118562,0.09139697487,849.3772894,799.8168498,799.8168498,798.2051282,-0.07657092755,762.7472527,-0.329529,0.097961,0.942078,3.267365,-3.454285,0.657959,1,1,1,1,1,10,
2021-07-30 14:42:46,2.232187344,-0.3870829567,0.3193599682,0.5002790227,0.6661858445,0.7173697638,-0.2699558644,-0.1564574413,0.2362573709,0.1318034572,0.4188975452,-0.1972533356,0.06584353787,0.6827858411,0.2425683971,0.5604687541,-0.2958286831,-0.2233443331,0.5092059201,0.1376254145,0.4997913973,-0.4761399332,-0.3302192475,0.4997074681,0.04828492116,849.7802198,796.1904762,794.981685,814.7252747,-0.07206588547,828.8278388,-0.346252,0.107483,0.951843,3.424377,-1.80191,0.366364,1,1,1,1,1,10,
2021-07-30 14:42:47,1.341866459,-0.2504790188,0.1607724058,0.1119739148,0.3410334402,0.2326741163,-0.336328273,-0.2891195403,0.1079551339,-0.07120464079,0.5817314686,-0.03695776024,0.05496060231,0.8339435682,0.3584194697,0.6608767079,-0.2277314792,-0.1965589299,0.5059153102,0.1856254022,0.3631167785,-0.2329066304,-0.4469508463,0.2582544379,-0.01462156507,817.5457875,795.3846154,790.5494505,788.5347985,-0.06996380541,848.1684982,-0.32605,0.090637,0.947144,5.061798,-2.310333,-2.512207,1,1,1,1,1,10,
2021-07-30 14:42:48,0.8284995941,-0.2522487398,-0.1024557881,-0.09774130956,0.09401343914,0.1168672789,-0.4391543411,-0.2768054528,-0.0894486434,-0.1721352896,0.7793132703,-0.09847798519,-0.1448620618,0.7852831727,0.330314099,0.6229122808,-0.08204851591,-0.08814621592,0.6025982131,0.2638289405,0.478339256,-0.2554147472,-0.4200046026,0.5340571803,0.08424427163,823.1868132,801.4285714,792.1611722,801.025641,-0.08433801154,1100,-0.304321,0.099548,0.958191,4.643097,0.052338,-1.457977,1,1,1,1,1,10,
